timestamp,kpi_value,request_count,anomaly_label
2020-08-14T02:00:00.000+02:00,0.9987554199453992,24908,0
2020-08-14T02:01:00.000+02:00,0.9976826880818248,25029,0
2020-08-14T02:02:00.000+02:00,0.9983412813601492,24115,0
2020-08-14T02:03:00.000+02:00,0.9982106445840788,24031,0
2020-08-14T02:04:00.000+02:00,0.9984026902059692,23790,0
2020-08-14T02:05:00.000+02:00,0.9983150800336984,23740,0
2020-08-14T02:06:00.000+02:00,0.9984813330520989,23705,0
2020-08-14T02:07:00.000+02:00,0.9987120041215868,23292,0
2020-08-14T02:08:00.000+02:00,0.9990553074544828,23288,0
2020-08-14T02:09:00.000+02:00,0.9986331795660344,23412,0
2020-08-14T02:10:00.000+02:00,0.998609062170706,23725,0
2020-08-14T02:11:00.000+02:00,0.9983529819694869,23072,0
2020-08-14T02:12:00.000+02:00,0.9978462485165488,22751,0
2020-08-14T02:13:00.000+02:00,0.9986042657129148,22927,0
2020-08-14T02:14:00.000+02:00,0.9986030471035054,22907,0
2020-08-14T02:15:00.000+02:00,0.9985799733207108,23239,0
2020-08-14T02:16:00.000+02:00,0.9982582948706784,22966,0
2020-08-14T02:17:00.000+02:00,0.9980822501598124,23465,0
2020-08-14T02:18:00.000+02:00,0.9986492963269574,22951,0
2020-08-14T02:19:00.000+02:00,0.9987965788455752,23267,0
2020-08-14T02:20:00.000+02:00,0.9986226488184908,23233,0
2020-08-14T02:21:00.000+02:00,0.9988851727982164,23322,0
2020-08-14T02:22:00.000+02:00,0.9986926395607268,22947,0
2020-08-14T02:23:00.000+02:00,0.9986840950960608,22798,0
2020-08-14T02:24:00.000+02:00,0.9988342472259402,23161,0
2020-08-14T02:25:00.000+02:00,0.9986370630907891,22745,0
2020-08-14T02:26:00.000+02:00,0.99849544207452,22598,0
2020-08-14T02:27:00.000+02:00,0.9989038323706732,23719,0
2020-08-14T02:28:00.000+02:00,0.9989265318390655,23289,0
2020-08-14T02:29:00.000+02:00,0.9985572509071832,22873,0
2020-08-14T02:30:00.000+02:00,0.9985073353804162,23448,0
