timestamp,kpi_value,request_count,anomaly_label
2020-05-29T15:25:00.000+08:00,1.0,2,0
2020-05-29T15:26:00.000+08:00,1.0,3,0
2020-05-29T15:27:00.000+08:00,1.0,8,0
2020-05-29T15:28:00.000+08:00,1.0,13,0
2020-05-29T15:38:00.000+08:00,1.0,4,0
2020-05-29T15:46:00.000+08:00,1.0,4,0
2020-05-29T16:20:00.000+08:00,1.0,9,0
2020-05-29T16:21:00.000+08:00,1.0,7,0
2020-05-29T16:22:00.000+08:00,1.0,3,0
2020-05-29T16:23:00.000+08:00,1.0,11,0
2020-05-29T16:24:00.000+08:00,1.0,7,0
2020-05-29T16:25:00.000+08:00,1.0,1,0
2020-05-29T16:26:00.000+08:00,1.0,4,0
2020-05-29T16:27:00.000+08:00,1.0,4,0
2020-05-29T16:29:00.000+08:00,1.0,1,0
2020-05-29T16:34:00.000+08:00,1.0,2,0
2020-05-29T16:35:00.000+08:00,1.0,1,0
2020-05-29T16:36:00.000+08:00,1.0,2,0
2020-05-29T16:37:00.000+08:00,1.0,3,0
2020-05-29T16:38:00.000+08:00,1.0,3,0
2020-05-29T16:39:00.000+08:00,1.0,4,0
2020-05-29T16:40:00.000+08:00,1.0,1,0
2020-05-29T16:41:00.000+08:00,1.0,1,0
2020-05-29T16:43:00.000+08:00,1.0,2,0
2020-05-29T16:44:00.000+08:00,1.0,8,0
2020-05-29T16:46:00.000+08:00,1.0,1,0
2020-05-29T16:50:00.000+08:00,1.0,8,0
2020-05-29T16:51:00.000+08:00,1.0,1,0
2020-05-29T17:00:00.000+08:00,1.0,2,0
2020-05-29T17:08:00.000+08:00,1.0,10,0
2020-05-29T17:25:00.000+08:00,1.0,10,0
2020-05-29T18:01:00.000+08:00,1.0,1,0
2020-05-29T18:17:00.000+08:00,1.0,1,0
2020-05-29T18:18:00.000+08:00,1.0,6,0
2020-05-29T18:19:00.000+08:00,1.0,4,0
2020-05-29T18:21:00.000+08:00,1.0,10,0
