timestamp,kpi_value,request_count,anomaly_label
2020-08-17T02:00:00.000+02:00,0.9983408914943036,27123,0
2020-08-17T02:01:00.000+02:00,0.9970651733909054,29644,0
2020-08-17T02:02:00.000+02:00,0.9977911942276544,27164,0
2020-08-17T02:03:00.000+02:00,0.9977285188376284,25534,0
2020-08-17T02:04:00.000+02:00,0.9979234056147918,25041,0
2020-08-17T02:05:00.000+02:00,0.9948650961668394,22201,0
2020-08-17T02:06:00.000+02:00,0.9974143796779316,22045,0
2020-08-17T02:07:00.000+02:00,0.9965244591189504,23018,0
2020-08-17T02:08:00.000+02:00,0.99579613622408,21171,0
2020-08-17T02:09:00.000+02:00,0.9985581874356334,24275,0
2020-08-17T02:10:00.000+02:00,0.9981258912202078,24545,0
2020-08-17T02:11:00.000+02:00,0.9979825999243476,23793,0
2020-08-17T02:12:00.000+02:00,0.9986970410221924,23792,0
2020-08-17T02:13:00.000+02:00,0.998909533196326,23843,0
2020-08-17T02:14:00.000+02:00,0.9990294130058656,23697,0
2020-08-17T02:15:00.000+02:00,0.9988895743368292,24315,0
2020-08-17T02:16:00.000+02:00,0.9982012883794864,23906,0
2020-08-17T02:17:00.000+02:00,0.9987105647726296,23266,0
2020-08-17T02:18:00.000+02:00,0.9982947520995864,23457,0
2020-08-17T02:19:00.000+02:00,0.9982502560600888,23432,0
2020-08-17T02:20:00.000+02:00,0.9985919699620258,23437,0
2020-08-17T02:21:00.000+02:00,0.9986076536854984,23701,0
2020-08-17T02:22:00.000+02:00,0.9986897717666948,23660,0
2020-08-17T02:23:00.000+02:00,0.9989066442388562,23780,0
2020-08-17T02:24:00.000+02:00,0.9980199688250412,23737,0
2020-08-17T02:25:00.000+02:00,0.9983829787234042,23500,0
2020-08-17T02:26:00.000+02:00,0.9985105115328964,23498,0
2020-08-17T02:27:00.000+02:00,0.9987256817602582,23542,0
2020-08-17T02:28:00.000+02:00,0.998556631006962,23556,0
2020-08-17T02:29:00.000+02:00,0.9985497355400104,23444,0
2020-08-17T02:30:00.000+02:00,0.9986230493198698,23966,0
2020-08-17T02:31:00.000+02:00,0.9987277353689568,23580,0
2020-08-17T02:32:00.000+02:00,0.9985793080394452,23932,0
