timestamp,kpi_value,anomaly_label
2014/2/14 14:27,2.296,0
2014/2/14 14:32,2.144,0
2014/2/14 14:37,2.274,0
2014/2/14 14:42,2.066,0
2014/2/14 14:47,2.35,0
2014/2/14 14:52,2.136,0
2014/2/14 14:57,2.366,0
2014/2/14 15:02,2.252,0
2014/2/14 15:07,2.4,0
2014/2/14 15:12,2.18,0
2014/2/14 15:17,2.352,0
2014/2/14 15:22,3.4339999999999997,0
2014/2/14 15:27,2.43,0
2014/2/14 15:32,2.0340000000000003,0
2014/2/14 15:37,2.296,0
2014/2/14 15:42,2.052,0
2014/2/14 15:47,2.314,0
2014/2/14 15:52,2.07,0
2014/2/14 15:57,2.4,0
2014/2/14 16:02,2.07,0
2014/2/14 16:07,3.588,0
2014/2/14 16:12,2.1919999999999997,0
2014/2/14 16:17,2.3,0
2014/2/14 16:22,2.134,0
2014/2/14 16:27,2.2840000000000003,0
2014/2/14 16:32,2.12,0
2014/2/14 16:37,2.35,0
2014/2/14 16:42,2.166,0
2014/2/14 16:47,2.314,0
2014/2/14 16:52,2.186,0
2014/2/14 16:57,2.33,0
2014/2/14 17:02,2.108,0
2014/2/14 17:07,2.3280000000000003,0
2014/2/14 17:12,3.4339999999999997,0
2014/2/14 17:17,2.424,0
2014/2/14 17:22,2.158,0
2014/2/14 17:27,2.342,0
2014/2/14 17:32,2.056,0
2014/2/14 17:37,2.376,0
2014/2/14 17:42,2.106,0
2014/2/14 17:47,2.408,0
2014/2/14 17:52,2.156,0
2014/2/14 17:57,2.464,0
2014/2/14 18:02,2.224,0
2014/2/14 18:07,2.428,0
2014/2/14 18:12,2.234,0
2014/2/14 18:17,2.408,0
2014/2/14 18:22,3.372,0
2014/2/14 18:27,2.318,0
2014/2/14 18:32,2.166,0
2014/2/14 18:37,2.386,0
2014/2/14 18:42,2.138,0
2014/2/14 18:47,2.336,0
2014/2/14 18:52,2.23,0
2014/2/14 18:57,2.452,0
2014/2/14 19:02,2.15,0
2014/2/14 19:07,2.386,0
2014/2/14 19:12,2.234,0
2014/2/14 19:17,2.7319999999999998,0
2014/2/14 19:22,2.9160000000000004,0
2014/2/14 19:27,2.246,0
